2140	34002	119
2140	34056	25
2140	34057	99
2140	34225	11
2140	34269	24
2140	34345	3
2140	34499	13
2140	35562	2
2140	36045	139
2140	36050	45
2140	36132	422
2140	37085	34
2140	38024	248
2140	38971	9
2140	39207	11
2140	39566	9
2140	39919	1
2140	40114	167
2140	40123	51
2140	41519	7
2140	42576	18
2140	42645	292
2140	42698	2
2140	42877	56
2140	43338	4
2140	43478	4
2140	43770	86
2140	44568	60
2140	44574	995
2140	44575	702
2140	44604	369
2140	44662	1
2140	46625	63
2140	47194	41
2140	47195	6
2140	47604	1
2140	48033	41
2140	48224	2
2140	48231	44
2140	48453	72
2140	48937	40
2140	49458	19
2140	49460	53
2140	50439	5
2140	50964	64
2140	51007	1
2140	51032	3
2140	51080	26
2140	51085	17
2140	51188	1
2140	51277	1
2140	51340	12
2140	51545	37
2140	53192	1
2140	53565	12
2140	53842	391
2140	53898	52
2140	53901	139
2140	53914	27
2140	55349	33
2140	56027	28
2140	56233	22
2140	56926	8
2140	57319	21
2140	57765	367
2140	57808	67
2140	57813	14
2140	57837	219
2140	57847	44
2140	57855	13
2140	57870	1
2140	57872	22
2140	57874	6
2140	57880	19
2140	57901	38
2140	58043	6
2140	58046	68
2140	58320	45
2140	58334	43
2140	58335	32
2140	58336	309
2140	58703	148
2140	58729	79
2140	58734	61
2140	58736	54
2140	58737	36
2140	58738	50
2140	58740	72
2140	58744	5
2140	58752	107
2140	58791	45
2140	58806	86
2140	59651	20
2140	60275	853
2140	60317	47
2140	61359	6
2140	61513	22
2140	61956	4
2140	62120	37
2140	62130	157
2140	62689	2
2140	63046	8
2140	63820	8
2140	63824	8
2140	64315	2
2140	64352	2
2140	64396	4
2140	65546	1
2140	65793	14
2140	65863	5
2140	66489	1
2140	66604	69
2140	67772	16
2140	68269	1
2140	68662	37
2140	68797	6
2140	69062	12
2424	2431	1
2424	2579	1
2424	2775	5
2424	3544	1
2424	3972	9
2424	3986	9
2424	4002	10
2424	4019	8
2424	4059	2
2424	4061	1350
2424	4068	5
2424	4080	1
2424	4202	14
2424	4650	7
2424	4764	2
2424	4815	4
2424	4955	9
2424	4959	32
2424	5104	15
2424	5112	26
2424	5115	1
2424	5654	1200
2424	5674	7
2424	5682	3
2424	6445	77
2424	6570	16
2424	7263	13
2424	7264	9
2424	7318	4
2424	7344	255
2424	7359	152
2424	7388	6
2424	7848	502
2424	7850	2
2424	8621	47
2424	8624	1
2424	8632	14
2424	8645	18
2424	8648	1
2424	8658	28
2424	8660	3
2424	8665	2
2424	8898	23
2424	8901	6
2424	8940	845
2424	8941	4
2424	8950	1
2424	8961	88
2424	9788	134
2424	10542	15
2424	11030	19
2424	12148	3
2424	12181	49
2424	12182	29
2424	12284	91
2424	12414	9
2424	12425	15
2424	12452	9
2424	12464	6
2424	12495	23
2424	13909	2
2424	14778	2
2424	15972	4
2424	15975	1
2424	15998	8
2424	17109	235
2424	17382	30
2424	17400	3
2424	17424	3
2424	17425	9
2424	17431	5
2424	17504	6
2424	17561	51
2424	19819	11
2424	20012	2
2424	20880	3
2424	20891	3
2424	20905	2
2424	20908	1
2424	21020	6
2424	21587	121
2424	21650	10
2424	21662	9
2424	21689	212
2424	22218	16
2424	22233	5
2424	23796	1
2424	25180	1
2424	28999	4
2424	29046	1
2424	30578	1
2424	30581	8
2424	31015	737
2424	31292	115
2424	31322	4
2424	31334	5
2424	31394	1
2424	32679	77
2424	32713	150
2424	32750	218
2424	32763	18
2424	32817	78
2424	32844	2
2424	32885	77
2424	32901	75
2424	32999	112
2424	33021	9
2424	33041	1773
2424	33049	47
2424	33053	1075
2424	33069	14
2424	33099	4
2424	33108	2
2424	33112	3
2424	33136	588
2424	33176	4
2424	33183	1
2424	33317	1
2424	33348	1
2424	33350	1
2424	33354	1
2424	33356	1
2424	33357	1
2424	33362	1
2424	33488	3
2424	33620	9
2424	33721	1
2424	33846	240
2424	33867	5
2424	33868	29
2424	33882	7
2424	33884	26
2424	33890	42
2424	33894	31
2424	33998	1
2424	34002	6
2424	34015	35
2424	34093	66
2424	34112	187
2424	34254	2
2424	34269	4
2424	34403	171
2424	34499	144
2424	35562	69
2424	38971	1
2424	40405	26
2424	40803	11
2424	41428	1
2424	41460	29
2424	41487	29
2424	41841	30
2424	42311	47
2424	42334	23
2424	42350	18
2424	42372	28
2424	42395	67
2424	42400	15
2424	42403	22
2424	42405	3
2424	42409	20
2424	42419	60
2424	42576	126
2424	44568	1
2424	45706	30
2424	45741	1
2424	46246	7
2424	46931	12
2424	47091	3
2424	47093	2
2424	47194	1
2424	47284	1
2424	47406	10
2424	47412	147
2424	47526	6
2424	47531	2
2424	47644	1
2424	47967	2
2424	47973	4
2424	49926	2
2424	50430	14
2424	50439	5
2424	50442	123
2424	50863	64
2424	50879	180
2424	50892	64
2424	50964	40
2424	51007	1
2424	51032	189
2424	51076	12
2424	51080	7
2424	51085	14
2424	51148	1
2424	51163	241
2424	51165	251
2424	51176	7
2424	51188	54
2424	51191	94
2424	51192	1
2424	51195	21
2424	51553	1
2424	55963	280
2424	55968	242
2424	56027	4
2424	56233	32
2424	57526	10
2424	57818	4
2424	57874	28
2424	58730	5
2424	58737	1
2424	58806	2
2424	61359	1
2424	64003	22
2424	64007	1
2424	64018	18
2424	65546	1
2424	66210	2
2424	66238	8
2424	66604	1
2431	2627	4
2431	2724	21
2431	2775	1
2431	2830	8
2431	3755	1
2431	3861	18
2431	4019	1
2431	4059	2
2431	4061	18
2431	4065	13
2431	4068	3
2431	4080	6
2431	4137	3
2431	4181	3
2431	4202	36
2431	4269	9
2431	4340	2
2431	4650	12
2431	4655	1
2431	4955	14
2431	4959	10
2431	5091	1
2431	5104	54
2431	5112	68
2431	5115	4
2431	5394	1
2431	5654	21
2431	5674	8
2431	5682	2
2431	6445	3
2431	6570	1
2431	7263	15
2431	7264	144
2431	7318	3
2431	7344	8
2431	7359	2
2431	7806	38
2431	7848	30
2431	7850	11
2431	7858	2
2431	8621	68
2431	8632	56
2431	8648	3
2431	8658	24
2431	8660	8
2431	8665	3
2431	8901	10
2431	8940	2
2431	8941	12
2431	8946	7
2431	8950	1
2431	8961	5
2431	9608	18
2431	10542	98
2431	11030	64
2431	12148	7
2431	12414	149
2431	12425	45
2431	12452	49
2431	12464	10
2431	12472	16
2431	12481	28
2431	12495	1
2431	12741	3
2431	13909	24
2431	14655	33
2431	14778	15
2431	15970	1
2431	15972	97
2431	15975	20
2431	15998	27
2431	17109	2
2431	17382	9
2431	17400	8
2431	17424	9
2431	17425	65
2431	17431	6
2431	17504	47
2431	17561	6
2431	18637	3
2431	18753	1
2431	19234	38
2431	19415	15
2431	19819	13
2431	20012	13
2431	20891	3
2431	21545	4
2431	21587	3
2431	21650	67
2431	21673	23
2431	22218	114
2431	22233	2
2431	27275	6
2431	27629	15
2431	28798	1
2431	28999	28
2431	29034	37
2431	29046	2
2431	30578	10
2431	30581	13
2431	31334	11
2431	32679	5
2431	32696	5
2431	32713	1
2431	32750	8
2431	32763	3
2431	32817	6
2431	32839	12
2431	32844	11
2431	32885	20
2431	32999	19
2431	33021	5
2431	33041	1
2431	33049	8
2431	33069	77
2431	33080	1
2431	33099	8
2431	33108	3
2431	33112	17
2431	33129	6
2431	33136	7
2431	33146	3
2431	33176	4
2431	33183	9
2431	33346	4
2431	33348	2
2431	33350	19
2431	33354	18
2431	33356	39
2431	33357	221
2431	33358	41
2431	33362	55
2431	33620	3
2431	33695	9
2431	33846	17
2431	33868	6
2431	33882	103
2431	33884	2
2431	33890	130
2431	33903	79
2431	33998	8
2431	34002	257
2431	34093	6
2431	34191	17
2431	34239	11
2431	34254	26
2431	34269	1
2431	34275	12
2431	34375	7
2431	34499	4
2431	35562	5
2431	35987	48
2431	36045	17
2431	36050	3
2431	36132	1
2431	37085	1
2431	38024	1
2431	38971	2
2431	39207	33
2431	39566	6
2431	40405	2
2431	40803	2
2431	41460	121
2431	41487	69
2431	41519	1
2431	41841	107
2431	42311	202
2431	42334	13
2431	42350	104
2431	42372	117
2431	42395	5
2431	42400	50
2431	42403	27
2431	42405	25
2431	42409	7
2431	42576	3
2431	43002	6
2431	43478	18
2431	43770	2
2431	44568	89
2431	45706	78
2431	45741	15
2431	46931	7
2431	47091	10
2431	47092	60
2431	47093	27
2431	47194	83
2431	47195	6
2431	47309	35
2431	47406	1
2431	47412	2
2431	47526	71
2431	47531	4
2431	47604	5
2431	47644	16
2431	47967	21
2431	47973	15
2431	48033	1
2431	48224	3
2431	49926	2
2431	50430	10
2431	50863	2
2431	50879	4
2431	50964	135
2431	51007	14
2431	51032	1
2431	51064	29
2431	51076	5
2431	51079	38
2431	51080	136
2431	51085	148
2431	51148	37
2431	51176	36
2431	51188	10
2431	51340	1
2431	51545	3
2431	51552	30
2431	51553	46
2431	51567	1
2431	55349	4
2431	55963	14
2431	55968	4
2431	56027	8
2431	56233	175
2431	56926	9
2431	57526	68
2431	57736	37
2431	57765	3
2431	57808	1
2431	57818	24
2431	57837	3
2431	57847	12
2431	57855	2
2431	57874	8
2431	57880	3
2431	58046	2
2431	58336	1
2431	58729	2
2431	58730	1
2431	58734	4
2431	58791	1
2431	59099	15
2431	59107	9
2431	59651	39
2431	61956	12
2431	62130	6
2431	62689	2
2431	64003	168
2431	64018	31
2431	64315	27
2431	64320	6
2431	64352	6
2431	65793	30
2431	65863	39
2431	66210	21
2431	66238	30
2431	66604	1
2431	67832	3
2431	69062	21
2510	2627	7
2510	3755	20
2510	3784	16
2510	3861	5
2510	3879	29
2510	3926	26
2510	4055	8
2510	4068	3
2510	4080	156
2510	4181	31
2510	4196	4
2510	4269	122
2510	4756	19
2510	4764	1
2510	4815	1
2510	4959	4
2510	5080	37
2510	5111	11
2510	5115	77
2510	5296	11
2510	8172	21
2510	8937	5
2510	8950	10
2510	8961	4
2510	9608	11
2510	10677	2
2510	11223	5
2510	12741	2
2510	13024	40
2510	13339	36
2510	13344	8
2510	13346	7
2510	13384	31
2510	14655	3
2510	15970	22
2510	15972	1
2510	17295	28
2510	17491	1
2510	18637	2
2510	18727	12
2510	18753	4
2510	19415	2
2510	19423	11
2510	20905	9
2510	20908	13
2510	20910	18
2510	21455	25
2510	21666	10
2510	23267	8
2510	24003	2
2510	24008	18
2510	24399	2
2510	24554	29
2510	25180	17
2510	25375	8
2510	25497	3
2510	25901	3
2510	25964	39
2510	26928	30
2510	27253	5
2510	27275	4
2510	27636	1
2510	29040	6
2510	29046	2
2510	29056	21
2510	31394	5
2510	31436	29
2510	31471	53
2510	31578	12
2510	31607	14
2510	31633	9
2510	32764	7
2510	33080	6
2510	33129	14
2510	33146	1
2510	33203	11
2510	33527	1
2510	33726	2
2510	33743	3
2510	33974	12
2510	33976	8
2510	34002	1
2510	34056	5
2510	34057	1
2510	34225	2
2510	34239	2
2510	34269	2
2510	35562	5
2510	36045	7
2510	36050	6
2510	37085	7
2510	38024	1
2510	39566	4
2510	40114	25
2510	40123	13
2510	41519	4
2510	41841	2
2510	42645	15
2510	42698	43
2510	42877	15
2510	43002	4
2510	43338	9
2510	43770	23
2510	44574	1
2510	44575	8
2510	44604	3
2510	44662	2
2510	46625	2
2510	48033	2
2510	48216	5
2510	48231	17
2510	48453	10
2510	48810	2
2510	48937	4
2510	49458	1
2510	49460	31
2510	50439	4
2510	50964	1
2510	51080	1
2510	51188	1
2510	51277	38
2510	51545	8
2510	53565	3
2510	53842	6
2510	53898	5
2510	53901	5
2510	53914	10
2510	55349	5
2510	56027	1
2510	56233	9
2510	57319	16
2510	57765	25
2510	57808	7
2510	57813	5
2510	57837	41
2510	57855	19
2510	57870	14
2510	57872	1
2510	57874	6
2510	57880	8
2510	58043	2
2510	58046	4
2510	58320	12
2510	58334	6
2510	58335	9
2510	58336	7
2510	58671	6
2510	58703	3
2510	58729	12
2510	58734	10
2510	58736	2
2510	58737	5
2510	58738	7
2510	58740	7
2510	58744	5
2510	58746	2
2510	58752	9
2510	58791	7
2510	58806	5
2510	59099	2
2510	59651	5
2510	60275	1
2510	60317	7
2510	61359	11
2510	61513	4
2510	61956	5
2510	62120	11
2510	62130	39
2510	62689	7
2510	63046	20
2510	63153	1
2510	63820	19
2510	63824	32
2510	64352	12
2510	64396	1
2510	65546	3
2510	65793	1
2510	65863	2
2510	66489	20
2510	66604	7
2510	67832	1
2510	68269	4
2510	68662	56
2510	68797	35
2510	69062	9
2579	2627	4
2579	3544	230
2579	3784	8
2579	3861	1
2579	3972	7
2579	3986	12
2579	4061	62
2579	4068	104
2579	4080	12
2579	4202	73
2579	4269	6
2579	4756	8
2579	4815	3
2579	4959	11
2579	5080	1
2579	5112	43
2579	5115	5
2579	5654	52
2579	6445	5
2579	7263	6
2579	7264	4
2579	7318	21
2579	7344	140
2579	7359	32
2579	7848	32
2579	7850	4
2579	8632	5
2579	8658	9
2579	8660	1
2579	8665	41
2579	8898	6
2579	8940	13
2579	8941	7
2579	8950	1
2579	8961	108
2579	10542	17
2579	11030	1
2579	12148	22
2579	12181	57
2579	12182	33
2579	12425	61
2579	12495	6
2579	13339	1
2579	14778	5
2579	15975	4
2579	15998	3
2579	17109	1
2579	17424	1
2579	17425	5
2579	17561	5
2579	19435	2
2579	19819	2
2579	20012	18
2579	20880	5
2579	20905	1
2579	21020	2
2579	21587	1
2579	21650	5
2579	21673	1
2579	21689	17
2579	22218	3
2579	24399	1
2579	24554	1
2579	29040	13
2579	32679	144
2579	32713	6
2579	32750	6
2579	32817	8
2579	32901	26
2579	33041	12
2579	33049	45
2579	33053	1
2579	33069	6
2579	33136	266
2579	33176	45
2579	33183	1
2579	33203	4
2579	33317	4
2579	33346	4
2579	33354	25
2579	33356	40
2579	33357	1
2579	33362	1
2579	33488	7
2579	33846	7
2579	33867	1
2579	33868	3
2579	33884	23
2579	33890	34
2579	33998	4
2579	34002	48
2579	34015	3
2579	34112	192
2579	34191	3
2579	34225	6
2579	34345	98
2579	34403	24
2579	34499	61
2579	35562	84
2579	38971	10
2579	39051	1
2579	40114	1
2579	40405	3
2579	41460	7
2579	41487	20
2579	41841	21
2579	42311	2
2579	42372	8
2579	42395	15
2579	42400	7
2579	42403	17
2579	42405	1
2579	42409	5
2579	42576	19
2579	44568	2
2579	45706	9
2579	46246	8
2579	46931	1
2579	47092	1
2579	47194	3
2579	47195	1
2579	47284	3
2579	47406	48
2579	47412	1
2579	47526	5
2579	47644	15
2579	47967	2
2579	47973	4
2579	50430	17
2579	50442	49
2579	50879	18
2579	50892	3
2579	50964	115
2579	51007	2
2579	51032	38
2579	51076	17
2579	51080	59
2579	51085	9
2579	51163	2
2579	51165	521
2579	51176	3
2579	51188	3
2579	51191	10
2579	51192	38
2579	51195	28
2579	51545	2
2579	55349	5
2579	56233	21
2579	57765	2
2579	57813	3
2579	57837	11
2579	57847	5
2579	57874	91
2579	57880	1
2579	58336	1
2579	58729	1
2579	58730	4
2579	58734	2
2579	58736	1
2579	58740	1
2579	58744	1
2579	61207	1
2579	62130	1
2579	63153	5
2579	64003	1
2579	66210	17
2627	2724	11
2627	3342	2
2627	3755	6
2627	3784	270
2627	3861	159
2627	3879	1
2627	3926	20
2627	3972	2
2627	4002	4
2627	4055	81
2627	4061	10
2627	4065	1
2627	4068	16
2627	4080	4596
2627	4137	4
2627	4181	190
2627	4196	16
2627	4202	128
2627	4269	2998
2627	4756	34
2627	4815	2
2627	4959	6
2627	5080	17
2627	5111	13
2627	5112	96
2627	5115	1372
2627	5296	4
2627	5654	8
2627	7264	28
2627	7344	1
2627	7850	2
2627	7937	1
2627	8172	150
2627	8937	33
2627	8946	37
2627	8950	32
2627	8961	9
2627	9608	6
2627	10677	6
2627	11030	2
2627	11223	6
2627	12181	1
2627	12414	14
2627	12425	9
2627	12472	9
2627	12481	17
2627	12741	17
2627	13024	162
2627	13339	236
2627	13344	16
2627	13346	38
2627	13384	2
2627	13944	1
2627	14655	11
2627	15970	8
2627	15975	6
2627	17295	8
2627	17491	1
2627	18637	1
2627	18727	63
2627	18753	16
2627	19219	1
2627	19415	71
2627	19423	37
2627	19435	124
2627	20012	3
2627	20880	5
2627	20905	15
2627	20910	7
2627	21455	6
2627	21666	10
2627	21673	19
2627	23267	32
2627	24008	14
2627	24399	20
2627	24554	165
2627	25180	18
2627	25375	8
2627	25497	11
2627	25901	8
2627	25964	18
2627	26928	13
2627	27253	210
2627	27259	2
2627	27275	17
2627	27629	27
2627	27636	31
2627	29040	8
2627	29046	348
2627	29056	5
2627	31334	1
2627	31436	35
2627	31471	68
2627	31578	2
2627	31607	76
2627	31633	5
2627	32679	3
2627	32750	4
2627	32764	7
2627	32839	106
2627	32844	6
2627	32999	1
2627	33049	2
2627	33080	27
2627	33129	17
2627	33136	2
2627	33146	59
2627	33183	6
2627	33203	11
2627	33354	1
2627	33356	11
2627	33357	2
2627	33358	1
2627	33362	22
2627	33488	22
2627	33620	1
2627	33695	3
2627	33726	471
2627	33743	88
2627	33890	1
2627	33974	6
2627	33976	5
2627	33998	6
2627	34002	181
2627	34056	56
2627	34057	188
2627	34191	4
2627	34225	6
2627	34239	13
2627	34269	16
2627	34275	4
2627	34345	13
2627	34499	58
2627	35562	10
2627	35987	14
2627	36045	409
2627	36050	93
2627	36132	213
2627	37085	36
2627	38024	278
2627	38971	25
2627	39207	4
2627	39566	17
2627	40114	143
2627	40123	37
2627	41519	13
2627	41841	5
2627	42576	26
2627	42645	677
2627	42698	3
2627	42877	45
2627	43002	3
2627	43338	1
2627	43478	25
2627	43770	127
2627	44568	108
2627	44574	1541
2627	44575	1044
2627	44604	513
2627	44662	20
2627	45706	4
2627	46625	82
2627	47194	68
2627	47195	16
2627	47284	1
2627	47604	2
2627	47644	1
2627	48033	99
2627	48216	2
2627	48224	5
2627	48231	100
2627	48453	108
2627	48810	4
2627	48937	63
2627	49458	18
2627	49460	75
2627	50439	1
2627	50892	8
2627	50964	107
2627	51007	4
2627	51064	7
2627	51076	17
2627	51080	64
2627	51085	42
2627	51148	1
2627	51176	4
2627	51188	7
2627	51277	9
2627	51340	15
2627	51545	111
2627	51552	1
2627	51567	4
2627	53192	1
2627	53565	48
2627	53842	594
2627	53898	89
2627	53901	258
2627	53914	63
2627	55349	56
2627	56027	27
2627	56233	44
2627	56926	2
2627	57319	37
2627	57736	6
2627	57765	760
2627	57808	22
2627	57813	140
2627	57837	313
2627	57847	76
2627	57855	33
2627	57870	21
2627	57872	30
2627	57874	19
2627	57880	42
2627	57901	93
2627	58043	31
2627	58046	102
2627	58320	51
2627	58334	79
2627	58335	33
2627	58336	525
2627	58671	3
2627	58703	272
2627	58729	117
2627	58730	8
2627	58734	80
2627	58736	149
2627	58737	179
2627	58738	95
2627	58740	129
2627	58744	27
2627	58746	3
2627	58752	192
2627	58791	83
2627	58806	197
2627	59099	5
2627	59107	5
2627	59651	50
2627	60275	919
2627	60317	92
2627	61207	4
2627	61513	27
2627	61956	14
2627	62120	51
2627	62130	402
2627	62689	14
2627	63046	11
2627	63153	14
2627	63820	13
2627	63824	17
2627	64315	11
2627	64320	2
2627	64352	4
2627	64396	10
2627	65546	1
2627	65793	34
2627	65863	31
2627	66489	3
2627	66604	55
2627	67772	39
2627	67832	1
2627	68269	15
2627	68662	64
2627	68797	15
2627	69062	41
2724	2830	3
2724	3755	1
2724	3784	6
2724	3861	12
2724	3879	1
2724	3972	3
2724	4002	1
2724	4061	1
2724	4065	11
2724	4080	30
2724	4137	3
2724	4181	10
2724	4202	119
2724	4269	62
2724	4650	7
2724	4655	1
2724	4756	5
2724	4955	4
2724	4959	1
2724	5104	9
2724	5112	98
2724	5115	15
2724	5674	1
2724	7263	2
2724	7264	111
2724	7344	10
2724	7359	1
2724	7388	2
2724	7806	5
2724	7848	2
2724	7850	3
2724	8172	4
2724	8621	12
2724	8632	13
2724	8658	4
2724	8660	1
2724	8665	2
2724	8901	1
2724	8937	6
2724	8941	8
2724	8946	55
2724	9608	13
2724	10542	8
2724	11030	35
2724	12181	3
2724	12182	2
2724	12414	63
2724	12425	55
2724	12452	10
2724	12464	2
2724	12472	13
2724	12481	9
2724	12495	1
2724	12741	2
2724	13339	2
2724	13909	45
2724	14655	22
2724	15970	2
2724	15972	12
2724	15975	30
2724	15998	2
2724	17109	1
2724	17400	2
2724	17424	6
2724	17425	26
2724	17504	9
2724	17561	1
2724	18637	2
2724	18727	1
2724	18753	2
2724	19234	14
2724	19415	13
2724	20012	11
2724	20880	9
2724	21545	4
2724	21650	10
2724	21673	105
2724	22218	23
2724	24554	8
2724	25180	4
2724	27275	4
2724	27629	61
2724	28798	1
2724	28999	2
2724	29034	4
2724	29046	20
2724	30578	3
2724	30581	13
2724	31334	5
2724	31436	2
2724	31607	2
2724	32679	16
2724	32696	6
2724	32839	30
2724	32844	78
2724	32885	1
2724	32999	1
2724	33021	2
2724	33049	3
2724	33069	16
2724	33080	6
2724	33099	2
2724	33108	1
2724	33112	5
2724	33129	15
2724	33136	9
2724	33146	10
2724	33176	6
2724	33183	43
2724	33317	3
2724	33350	7
2724	33354	8
2724	33356	32
2724	33357	59
2724	33358	25
2724	33362	144
2724	33488	1
2724	33527	1
2724	33695	6
2724	33726	1
2724	33846	8
2724	33868	1
2724	33882	12
2724	33890	23
2724	33903	43
2724	33974	4
2724	33998	48
2724	34002	809
2724	34056	1
2724	34093	2
2724	34191	21
2724	34269	50
2724	34275	19
2724	34375	6
2724	35987	28
2724	36045	10
2724	36050	2
2724	36132	9
2724	37085	5
2724	38024	1
2724	38971	1
2724	39207	20
2724	39566	4
2724	40114	8
2724	40123	4
2724	41460	11
2724	41487	14
2724	41841	13
2724	42311	31
2724	42350	15
2724	42372	27
2724	42400	6
2724	42403	11
2724	42405	2
2724	43002	4
2724	43478	12
2724	43770	5
2724	44568	85
2724	44574	7
2724	45706	32
2724	45726	4
2724	45741	4
2724	46246	3
2724	47091	2
2724	47092	9
2724	47093	4
2724	47194	300
2724	47195	63
2724	47284	36
2724	47309	34
2724	47526	23
2724	47531	4
2724	47604	2
2724	47967	2
2724	47973	12
2724	48033	1
2724	48224	38
2724	48453	3
2724	49460	5
2724	50430	4
2724	50879	1
2724	50964	195
2724	51007	27
2724	51064	16
2724	51076	8
2724	51079	7
2724	51080	177
2724	51085	178
2724	51148	15
2724	51165	1
2724	51176	6
2724	51188	7
2724	51340	2
2724	51545	2
2724	51552	8
2724	51553	3
2724	51567	4
2724	53192	47
2724	53842	3
2724	53901	1
2724	53914	4
2724	55963	1
2724	56027	2
2724	56233	95
2724	56926	5
2724	57736	52
2724	57765	4
2724	57808	2
2724	57818	5
2724	57837	2
2724	57847	20
2724	57855	6
2724	57874	1
2724	57880	4
2724	58043	6
2724	58046	8
2724	58320	3
2724	58335	2
2724	58336	4
2724	58703	1
2724	58729	5
2724	58734	6
2724	58737	3
2724	58740	4
2724	58752	2
2724	59099	10
2724	59107	6
2724	59651	26
2724	60275	1
2724	60317	4
2724	61513	3
2724	61956	8
2724	62130	6
2724	62689	1
2724	64003	51
2724	64018	4
2724	64315	18
2724	64320	4
2724	64352	4
